hip,magnitude,ra_degrees,dec_degrees,parallax_mas,ra_mas_per_year,dec_mas_per_year,ra_hours,epoch_year,x,y
55133,6.46,169.30986211,-41.93430363,8.13,-53.86,-9.13,11.287324140666668,1991.25,-0.2923003308889581,-1.0420703633217512
55137,5.18,169.32236746,2.01090315,7.99,55.1,-142.89,11.288157830666668,1991.25,-0.22388531700020833,-0.4326174248999451
55140,6.06,169.32925694,-67.82349927,1.92,14.18,-6.64,11.288617129333334,1991.25,-0.270568476847407,-1.6983900321433503
55164,6.44,169.41201062,-34.73730711,21.42,-27.55,-16.83,11.294134041333333,1991.25,-0.2864819169420721,-0.9141191335742015
55203,3.79,,,,,,,1991.25,,
55219,3.49,169.61981385,33.09423881,7.74,-26.61,27.51,11.307987590000002,1991.25,-0.16046208991252836,-0.1347714050222302
55225,6.35,169.64252563,-79.66860236,15.5,57.7,-20.06,11.309501708666666,1991.25,-0.19174599314980398,-2.1873661521372214
55249,5.9,169.72908955,1.65053072,10.48,-38.19,-55.95,11.315272636666666,1991.25,-0.22892053173840962,-0.4356466022510319
55266,4.76,169.78309755,38.18572227,17.82,-57.15,-68.1,11.31887317,1991.25,-0.14968661648447928,-0.08996542258558601
55280,5.99,169.8201814,-64.58259742,26.72,-301.28,43.9,11.321345426666666,1991.25,-0.28749656092287923,-1.5925168642592542
55282,3.56,169.83551103,-14.77904358,16.75,-124.47,206.61,11.322367402,1991.25,-0.2613524489425688,-0.6252686238260579
55308,6.26,169.90242028,-75.14244982,6.13,-23.94,-0.91,11.326828018666667,1991.25,-0.23699990844065674,-1.979708038153979
55332,6.46,169.96181267,-72.95827692,6.71,-41.91,-5.79,11.330787511333334,1991.25,-0.2529704343445926,-1.8895877667990084
55350,6.41,170.01734764,-71.99433341,4.3,-24.93,-1.62,11.334489842666667,1991.25,-0.2594837574541434,-1.8517388871334692
55412,6.2,170.22378608,67.10085581,7.42,43.78,-50.16,11.348252405333334,1991.25,-0.07550680372321392,0.15635002783012403
55425,3.9,170.25184266,-54.49101395,10.15,-35.32,-2.2,11.350122844,1991.25,-0.30865520415912884,-1.3124039027664458
55434,4.05,170.28436733,6.02935289,15.24,-91.76,-12.83,11.352291155333335,1991.25,-0.22576329694867353,-0.38869785694086806
55485,6.43,170.45563074,57.07484314,12.79,-58.31,5.81,11.363708716,1991.25,-0.10508219953463464,0.07197283803962289
55497,6.43,170.48794976,-77.60834843,13.4,-77.89,-8.36,11.365863317333332,1991.25,-0.2215482806281052,-2.0905425597417024
55528,6.1,170.59644589,-44.64584748,9.49,-44.8,-31.72,11.373096392666667,1991.25,-0.3124655306631229,-1.0941798105403493
55560,4.99,170.70672415,43.48273665,6.63,-36.87,-13.85,11.380448276666668,1991.25,-0.14259595194217992,-0.042658961014705586
55564,6.02,170.71354405,64.33042692,11.58,-4.48,35.35,11.380902936666667,1991.25,-0.08540238686941615,0.13349341280149524
55581,5.82,170.78402208,-56.77936853,4.99,-31.63,5.72,11.385601472,1991.25,-0.31460675026716617,-1.3704285030577101
55588,5.0,170.8029263,-36.16476782,3.8,-26.52,-0.63,11.386861753333333,1991.25,-0.3073775808455657,-0.9369208716365409
55595,6.05,170.82489203,0.13206925,4.83,-39.64,-7.97,11.388326135333333,1991.25,-0.24377625883125179,-0.44970786778220734
55597,5.09,170.83929752,-64.95473134,6.87,-22.59,7.0,11.389286501333334,1991.25,-0.3001978709430971,-1.6055405347176408
55598,5.08,170.84196837,-18.77990277,22.8,-305.91,-29.06,11.389464557999998,1991.25,-0.28099252836319666,-0.6752886716056705
55642,4.0,170.98070334,10.52969772,41.26,140.75,-77.8,11.398713555999999,1991.25,-0.22303938151259076,-0.34174223038729806
55645,6.5,170.98559851,-57.88039388,5.81,10.9,-17.88,11.399039900666667,1991.25,-0.3163294320568767,-1.3995127541754504
55650,5.39,171.00973642,1.40776375,8.93,-16.47,0.7,11.400649094666667,1991.25,-0.24308281033377852,-0.4356052418482018
55657,5.55,171.04657107,-72.25660192,3.69,-26.02,-2.45,11.403104738,1991.25,-0.2702188394272969,-1.8638720976684868
55667,6.13,171.09191996,-42.66910033,1.06,-8.47,-0.69,11.406127997333334,1991.25,-0.3180863682190089,-1.0550625227447088
55687,4.81,171.15252245,-10.85938276,8.95,-24.14,24.46,11.410168163333333,1991.25,-0.26982986298945455,-0.5744849372102769
55705,4.06,171.22076335,-17.68401748,38.9,-97.01,3.22,11.414717556666666,1991.25,-0.2837367794330754,-0.6601787818134753
55716,5.8,171.24577834,11.43030968,6.97,-101.94,-7.36,11.416385222666666,1991.25,-0.22360753636288325,-0.33224130277048264
55756,5.21,171.37304571,-36.06310533,11.64,-107.66,17.68,11.424869714000002,1991.25,-0.3151595763674926,-0.93460969797436
55763,5.87,171.38803347,-37.74754766,6.03,-41.69,-11.45,11.425868898000001,1991.25,-0.3173931708718095,-0.963941078200965
55765,5.58,171.4019142,16.45655059,21.15,-141.15,-4.89,11.42679428,1991.25,-0.2136138819375114,-0.2831082593216681
55779,5.18,171.4315173,-63.97231572,36.46,-314.38,-65.52,11.42876782,1991.25,-0.3110423045239834,-1.5753418896919944
55791,6.35,171.45876249,3.86019417,16.28,-83.06,-34.72,11.430584166,1991.25,-0.2425464928786566,-0.4086939081621473
55797,5.73,171.48826775,55.85034058,9.38,-71.92,48.81,11.432551183333334,1991.25,-0.1133318484480181,0.06328212236946217
55821,6.33,171.60659859,33.4505652,17.36,-35.83,17.47,11.440439906,1991.25,-0.17421130741617627,-0.12762437983642383
55831,5.22,171.64764356,-61.1151713,2.1,-13.83,1.78,11.443176237333335,1991.25,-0.32070467220184556,-1.4898677031117853
55846,6.49,171.69060734,3.01265989,56.59,-726.28,181.91,11.446040489333335,1991.25,-0.2468343293770871,-0.41709245816441665
55849,5.8,171.69710349,-53.15995577,5.22,-40.94,16.76,11.446473566,1991.25,-0.32993656832384066,-1.2804519746310754
55874,5.93,171.78989699,-12.3568071,14.91,-98.3,23.82,11.452659799333333,1991.25,-0.2804189023966185,-0.5915000693946562
55941,6.23,171.97387788,-1.69995329,6.25,-35.17,3.09,11.464925192,1991.25,-0.2602124218052293,-0.467245741201552
55945,4.95,171.98429124,2.85629071,5.25,17.32,-10.41,11.465619416000001,1991.25,-0.2502840058218999,-0.4180933804883506
55953,6.44,171.99443796,-35.32884907,2.58,9.18,-0.12,11.466295864,1991.25,-0.32283760362307623,-0.9214185910557158
55979,6.09,172.07692869,-72.47396862,4.3,-25.85,-3.45,11.471795246,1991.25,-0.28109297823784496,-1.8744471274258514
56000,5.14,172.14627993,-42.67421801,5.22,-34.61,6.27,11.476418661999999,1991.25,-0.3330854596444018,-1.0545186654127514
56034,5.3,172.26734378,39.33694235,15.59,-53.83,13.22,11.484489585333334,1991.25,-0.16349957603850795,-0.07511619529761661
56035,5.83,172.26959813,61.77778557,30.4,-113.93,239.58,11.484639875333333,1991.25,-0.09905195255349179,0.11416901144941291
56050,6.45,172.3131,-63.55394067,0.66,-6.26,1.29,11.48754,1991.25,-0.32426879057163094,-1.5634457440437497
56078,5.77,172.41103268,-24.46405831,8.08,-49.69,19.4,11.494068845333334,1991.25,-0.31134868655264414,-0.7511796828822284
56080,5.74,172.42442712,15.4133855,7.49,-28.06,-47.74,11.494961808,1991.25,-0.22549763123529842,-0.29077739278102316
56083,6.29,172.43191375,56.73765523,14.73,-89.53,-33.79,11.495460916666667,1991.25,-0.11511434551538034,0.07225587880254515
56127,4.77,172.57867422,-3.00345887,5.4,19.78,-17.14,11.505244948000001,1991.25,-0.26977460755206767,-0.48036423454409743
56135,6.3,172.60345695,46.65746586,3.31,-5.36,27.66,11.50689713,1991.25,-0.14540824967598526,-0.012071606483499047
56146,5.54,172.6211703,18.40973855,10.03,-81.49,25.91,11.50807802,1991.25,-0.2199853683262441,-0.2617956216626671
56148,5.94,172.62987804,43.17304329,17.82,-49.2,81.81,11.508658536,1991.25,-0.15535187390118047,-0.041559546853793386
56170,6.4,172.72142828,47.92910067,9.93,-222.13,-75.26,11.514761885333334,1991.25,-0.14245377235837942,-0.0011137374526266788
56201,6.28,172.81271949,-61.27846788,0.7,-6.41,2.0,11.520847966,1991.25,-0.33667929731406493,-1.4957457254012205
56211,3.82,172.85120199,69.33112161,9.76,-41.14,-18.79,11.523413466,1991.25,-0.07669615628768064,0.17827298386217094
56242,6.27,172.93809402,14.3649637,43.42,-327.88,-188.71,11.529206268,1991.25,-0.23283301345591664,-0.29968210750921576
56243,5.07,172.9419714,-59.44206384,1.01,-4.08,1.14,11.52946476,1991.25,-0.34191405467829855,-1.4434979765297369
56245,6.24,172.94843846,-20.77656734,25.3,-118.1,39.3,11.529895897333335,1991.25,-0.31144318598269655,-0.6985042060531645
56250,5.12,172.95336415,-59.51564932,0.96,-6.59,0.67,11.530224276666667,1991.25,-0.3419550612649266,-1.4455611200527896
56253,6.12,172.96282894,81.12717398,16.72,-144.22,34.19,11.530855262666668,1991.25,-0.03499288843814183,0.2786837894383658
56280,4.93,173.06840611,-29.26137351,37.44,-20.32,144.4,11.537893740666668,1991.25,-0.32841116173153373,-0.8217091762807085
56287,5.89,173.08331854,-66.9618349,10.94,-0.1,4.68,11.538887902666666,1991.25,-0.3231518509946607,-1.6746935442251252
56290,5.46,173.08648748,61.08275166,36.34,-14.21,-95.13,11.539099165333333,1991.25,-0.1044996140397056,0.10958571481562061
56293,6.15,173.09723921,-26.74685306,4.48,-82.86,19.69,11.539815947333333,1991.25,-0.32446663299547646,-0.7834961663951362
56318,5.94,173.19808805,-7.8275244,5.67,-7.54,0.44,11.546539203333333,1991.25,-0.2875163787656378,-0.5341712346669425
56319,5.64,173.20057957,-40.4363361,5.99,-74.9,58.55,11.546705304666666,1991.25,-0.3459371895972865,-1.0112011859133145
56332,5.13,173.22562476,-31.08723547,7.2,-28.55,4.02,11.548374983999999,1991.25,-0.3335424226748298,-0.8501436331611962
56343,3.54,173.25107936,-31.85752405,25.23,-209.09,-41.6,11.550071957333333,1991.25,-0.33511512835162827,-0.8624512980314509
56364,6.05,173.31171227,-16.28027347,8.14,19.99,-44.13,11.554114151333332,1991.25,-0.3070167747947607,-0.6379801320468916
56388,6.49,173.40138864,2.49907231,2.6,22.92,-15.94,11.560092575999999,1991.25,-0.2660949233114046,-0.4186202797833547
56391,5.39,173.40526595,-40.58670322,8.86,-83.64,27.08,11.560351063333334,1991.25,-0.3490073226415945,-1.0138466259685948
56410,6.38,173.48489895,36.81573666,7.68,-126.15,-50.37,11.56565993,1991.25,-0.17865380361561897,-0.09423472646516237
56445,5.76,173.59189996,3.060415,37.65,-181.62,-102.66,11.572793330666666,1991.25,-0.2667706752411555,-0.41222490486065244
56452,5.96,173.62480364,-32.83334205,104.84,-670.98,823.84,11.574986909333335,1991.25,-0.3417701369650878,-0.8778109297369905
56473,5.95,173.67707018,16.79691629,1.64,-8.78,-0.55,11.578471345333332,1991.25,-0.23357316293724262,-0.27455138469533125
56480,4.62,173.69046642,-54.26413167,7.04,-55.55,16.64,11.579364428,1991.25,-0.35818954187750307,-1.3078905309571482
56497,5.5,173.73751871,-49.1369474,15.72,-172.45,188.13,11.582501247333333,1991.25,-0.3596396768507835,-1.1877823347926035
56500,6.43,173.74554486,-4.36118013,5.29,-44.54,-45.83,11.583036324,1991.25,-0.28594200756312815,-0.49298648322584454
56508,6.45,173.76579331,20.44154823,7.1,-58.6,-1.19,11.584386220666666,1991.25,-0.22494783540624047,-0.240017916252221
56510,5.63,173.77040437,54.78537508,7.94,10.66,18.02,11.584693624666667,1991.25,-0.12738705151007704,0.05827110725753201
56518,5.64,173.80565752,-47.37256106,5.0,-87.27,-7.7,11.587043834666668,1991.25,-0.3600409034192582,-1.1493604394131542
56550,6.23,173.92643343,-61.28787407,0.74,-7.0,1.54,11.595095562000001,1991.25,-0.35229807660976,-1.497173029467692
56561,3.11,173.94553448,-63.01982488,7.96,-33.84,-6.87,11.596368965333333,1991.25,-0.3482788152720107,-1.5490448334060596
56573,5.26,173.98148244,-47.64152017,17.24,33.95,-50.42,11.598765496,1991.25,-0.3627049828637088,-1.1550790823958914
56583,5.19,174.01089937,69.32325973,13.49,109.23,-126.4,11.600726624666667,1991.25,-0.08015552074279171,0.17961594818604418
56601,5.8,174.07475383,27.78130214,13.92,19.72,20.04,11.604983588666666,1991.25,-0.20793310246896057,-0.17227530341958294
56606,5.84,174.09325391,-61.05243721,2.23,-12.94,1.7,11.606216927333332,1991.25,-0.35516144477837586,-1.4904712753971368
56620,5.71,174.14551817,-33.56997476,9.25,29.35,-33.95,11.609701211333334,1991.25,-0.35011984768413873,-0.8893054588322489
56632,6.3,174.16976145,-37.23719322,7.54,-26.71,2.74,11.611317430000001,1991.25,-0.3557846450836504,-0.9521625444466222
56633,4.7,174.17061875,-9.80225368,10.7,-59.32,2.82,11.611374583333333,1991.25,-0.30335030297348875,-0.5554530209393664
56647,4.3,174.23720774,-0.82385424,18.31,1.3,43.43,11.615813849333334,1991.25,-0.28304711351041395,-0.45243583804457066
56656,5.14,174.25334034,-61.28344643,14.11,-228.21,1.73,11.616889356,1991.25,-0.3569051942749488,-1.4973922327413247
56657,6.32,174.25509929,-32.98799577,13.94,-9.65,-77.42,11.617006619333333,1991.25,-0.3507198560590954,-0.8795304910100277
56675,5.64,174.31642653,-75.89654092,23.75,-128.21,-1.21,11.621095102,1991.25,-0.27815023831581587,-2.022150420299251
56700,5.46,174.39187576,-47.74737759,8.98,-68.58,28.07,11.626125050666667,1991.25,-0.3687005718368253,-1.157246416064894
56716,6.49,174.42630265,77.59569368,1.92,1.81,2.15,11.628420176666667,1991.25,-0.05073525477359151,0.24954303946627293
56727,5.94,174.45211345,-67.62035361,9.38,-84.13,-10.46,11.630140896666667,1991.25,-0.33835824779967544,-1.6995551090165546
56731,6.14,174.47103325,50.61827506,7.07,-47.33,-26.48,11.631402216666666,1991.25,-0.14396175366156172,0.024863582168630896
56754,5.15,174.53071631,-61.82655484,10.98,-62.04,-3.49,11.635381087333334,1991.25,-0.3595429564866861,-1.5137417756228466
56756,6.18,174.54110656,8.88377717,8.74,-58.37,5.99,11.636073770666666,1991.25,-0.2620707601174746,-0.3498360591787998
56769,6.46,174.58487608,-63.37275081,-1.44,-6.24,1.49,11.638991738666666,1991.25,-0.3561460494467497,-1.5607277537736903
56770,5.56,174.58619878,43.62551361,21.91,-146.17,-34.98,11.639079918666665,1991.25,-0.16609723849486954,-0.03360186674987401
56775,6.22,174.6003789,-2.43593788,8.73,-38.96,15.06,11.64002526,1991.25,-0.2909548688214549,-0.46935016571056176
56779,5.24,174.61504009,8.13428325,6.8,-3.37,6.28,11.641002672666668,1991.25,-0.2647291707186196,-0.3572211020983194
56784,6.29,174.63472339,33.62586247,5.14,-16.16,-13.68,11.642314892666667,1991.25,-0.19582825013608446,-0.11927974014655478
56789,6.09,174.63976309,46.83427569,9.29,-35.43,-27.36,11.642650872666668,1991.25,-0.1566373742504166,-0.006456881965618496
56802,5.48,174.66648767,-13.20224958,37.06,99.62,126.17,11.644432511333333,1991.25,-0.3170114005175244,-0.5960021770688585
56809,6.29,174.68913216,45.10837959,42.94,-593.87,14.8,11.645942144000001,1991.25,-0.1622141864705342,-0.020865099392232765
56816,6.49,174.70466971,64.34696298,5.09,12.47,1.05,11.646977980666666,1991.25,-0.09980975217979969,0.13918553215854587
56830,6.4,174.75175926,-24.72050905,15.45,30.75,-240.23,11.650117284,1991.25,-0.3426112277985765,-0.7508918825339805
56862,5.01,174.87347083,-65.3977489,5.81,-28.52,-7.01,11.658231388666668,1991.25,-0.35333925201881594,-1.6255261159504457
56899,6.17,174.95977093,-16.62020855,3.22,-17.52,-8.6,11.663984728666666,1991.25,-0.32827597019146754,-0.639009497705744
56901,6.21,174.9630975,-14.46851213,5.46,-36.39,-7.14,11.6642065,1991.25,-0.3235013144096365,-0.6113082888792397
56922,4.7,175.05341839,-34.7446553,6.59,-44.04,-1.84,11.670227892666666,1991.25,-0.36457616455439357,-0.9078914101804256
56944,6.35,175.11433318,57.9703736,6.2,-9.39,12.68,11.674288878666665,1991.25,-0.12322496065297958,0.0871147255890574
56961,6.32,175.15421034,-62.56810342,1.16,-5.73,0.61,11.676947356,1991.25,-0.3663703035361287,-1.5367892586049081
56970,5.95,175.17705098,-53.96854858,3.06,-10.83,-23.94,11.678470065333332,1991.25,-0.37992861053194305,-1.3010578291299948
56975,5.26,175.19627319,21.35284143,14.04,-61.09,-46.02,11.679751546,1991.25,-0.2349015514303633,-0.22796125625142283
56986,4.93,175.22355273,-62.09010401,4.47,-15.0,1.08,11.681570182,1991.25,-0.368617425568824,-1.5224369634056116
56996,6.32,175.2566544,-83.09996178,9.47,-59.61,10.24,11.68377696,1991.25,-0.18361411433189945,-2.3794196527896005
56997,5.31,175.26260484,34.20256022,104.81,-13.95,-380.46,11.684173656,1991.25,-0.19869053882848267,-0.1127429845258993
57001,6.44,175.28584703,-29.19682236,24.08,-305.06,225.64,11.685723135333335,1991.25,-0.35832259086853246,-0.8173034730321862
57013,5.54,175.33273307,-43.09567719,15.58,-82.4,4.24,11.688848871333333,1991.25,-0.37916483076621055,-1.060680440021865
57029,5.73,175.39375241,31.7459835,24.42,-351.85,30.63,11.692916827333333,1991.25,-0.20686711826028734,-0.13388236439222923
57045,6.28,175.43132179,55.17199339,3.24,-19.67,7.28,11.695421452666666,1991.25,-0.13404854147963316,0.06456268959060771
57047,5.2,175.43313494,-32.49932237,7.59,-5.54,-33.42,11.695542329333334,1991.25,-0.3662080107942727,-0.8698642071996056
57079,6.21,175.51472348,-20.29403646,13.93,-8.05,-53.92,11.700981565333333,1991.25,-0.3433739112087271,-0.6869629488973141
57092,6.48,175.5617502,-75.22730303,29.08,43.19,-5.79,11.70411668,1991.25,-0.2983758284508985,-1.9961223764448206
57111,5.32,175.61844968,66.7448085,5.07,-44.98,40.17,11.707896645333333,1991.25,-0.0943954900767345,0.1603637068580504
57137,6.38,175.72721843,-79.30636263,17.95,127.49,-10.97,11.715147895333333,1991.25,-0.2509878705616005,-2.1838311951470257
57165,5.98,175.86333833,-37.19010227,5.45,-19.05,-21.81,11.724222555333334,1991.25,-0.3796478668582109,-0.9494464191723841
57175,5.0,175.87999922,-62.48939856,1.27,-5.85,1.14,11.725333281333333,1991.25,-0.37676516997697457,-1.5353248730533873
57211,6.1,175.970101,-62.87824289,8.23,13.47,-15.26,11.731340066666666,1991.25,-0.3769119790573675,-1.5473283234944484
57214,6.05,175.97953127,-6.67706055,8.47,56.23,-41.77,11.731968751333334,1991.25,-0.31705569474255774,-0.5142231613134398
57240,6.02,176.05488261,25.21830378,3.51,-13.62,9.75,11.736992174,1991.25,-0.23112006568195675,-0.1903444639039374
57283,4.71,176.19066226,-18.35061467,9.31,27.15,-24.56,11.746044150666668,1991.25,-0.34767834874098325,-0.659226708450874
57322,6.26,176.30273465,-49.0698694,6.26,-22.97,10.87,11.753515643333333,1991.25,-0.3970232934006865,-1.185889283023505
57328,4.84,176.32085333,8.25817475,27.29,59.66,-22.8,11.754723555333333,1991.25,-0.2815093772093279,-0.35149067213350244
57363,3.63,176.40236386,-66.72884344,25.42,-100.42,33.21,11.760157590666667,1991.25,-0.3684507110172197,-1.6724763282246822
57371,5.28,176.43334854,-45.69014545,4.17,-41.73,4.8,11.762223236,1991.25,-0.397289668902609,-1.1127722055751461
57380,4.04,176.46487734,6.52981394,10.42,-19.65,-180.02,11.764325156,1991.25,-0.28769955961098137,-0.3687375792453038
57399,3.69,176.51305887,47.77933701,16.64,-138.38,28.37,11.767537258,1991.25,-0.16423334718307891,0.0055064884660982185
57439,4.11,176.62853753,-61.17835907,7.51,-21.85,-16.23,11.775235835333332,1991.25,-0.39078105885637177,-1.49697569585176
57443,4.89,176.63436255,-40.50133452,108.23,-1531.69,403.41,11.775624169999999,1991.25,-0.39509802819290846,-1.009413149718912
57477,5.27,176.73170252,55.62826771,15.8,13.44,-31.92,11.782113501333333,1991.25,-0.13857487538704838,0.07085376950935338
57497,6.16,176.77925104,-35.90679191,6.87,41.36,-28.84,11.785283402666666,1991.25,-0.3906695800990036,-0.925707791142872
57507,6.48,176.81661416,-30.28595727,56.26,-265.29,-227.49,11.787774277333334,1991.25,-0.38129385261969667,-0.831956975117691
57512,5.42,176.82987104,-57.69654711,3.97,-25.51,19.99,11.788658069333334,1991.25,-0.40036681760711584,-1.3986011053470373
57562,5.31,176.97888233,8.24586534,16.97,-53.24,12.14,11.798592155333333,1991.25,-0.28814211009409757,-0.349807422908277
57565,4.5,176.9967765,20.21894121,14.4,-145.47,-4.04,11.799785100000001,1991.25,-0.25377196328197976,-0.2336590362729432
57581,4.75,177.06037263,-66.81487085,7.55,30.77,-16.25,11.804024841999999,1991.25,-0.3768961432612117,-1.6766291909550866
57587,6.24,177.09812514,-10.3128395,23.49,-105.9,-109.06,11.806541676,1991.25,-0.3394000138193474,-0.554670797666994
57606,5.9,177.16154436,14.28419729,13.48,-103.25,5.17,11.810769623999999,1991.25,-0.2726589508231527,-0.28950455970752137
57613,5.1,177.1879392,-26.74975369,6.84,-34.88,-9.68,11.81252928,1991.25,-0.3792493182840589,-0.776479350531419
57629,6.15,177.25584223,-0.31867805,29.26,-206.09,3.44,11.817056148666667,1991.25,-0.3147818329044814,-0.4391508151720113
57632,2.14,177.26615977,14.57233687,90.16,-499.02,-113.78,11.817743984666667,1991.25,-0.27279713924572274,-0.2864249045078891
57646,6.05,177.311522,16.24301299,15.96,38.16,-53.99,11.820768133333333,1991.25,-0.26832355157493054,-0.2702494261877729
57669,4.3,177.42120019,-63.78848906,7.1,-17.93,4.44,11.828080012666668,1991.25,-0.39428382357032105,-1.5777845946899167
57670,5.73,177.42416287,34.9317394,14.39,-118.21,7.65,11.828277524666667,1991.25,-0.21186714144035093,-0.10094716737088112
57696,4.98,177.48594609,-70.2257858,2.24,-7.61,-1.96,11.832396405999999,1991.25,-0.3628551737678937,-1.7996635780720645
57732,6.13,177.58168578,-15.86370603,4.85,-1.34,16.21,11.838779052,1991.25,-0.35929113081024433,-0.6232503998869883
57741,5.68,177.61368682,-62.6493833,1.06,-5.99,0.89,11.840912454666666,1991.25,-0.40071350016523866,-1.542556561400129
57749,6.48,177.65515301,-27.27795367,6.58,-83.31,7.23,11.843676867333333,1991.25,-0.38667707337087437,-0.7836145660820071
57757,3.59,177.67202553,1.76537705,91.74,740.96,-271.18,11.844801702000002,1991.25,-0.3135359679378932,-0.41542162804393934
57779,6.37,177.73092864,12.27897116,18.08,-136.66,27.2,11.848728576000001,1991.25,-0.2839231675709261,-0.3074386422992231
57791,5.62,177.75929508,-5.333334,12.59,0.88,0.86,11.850619671999999,1991.25,-0.334054523386758,-0.49405268309120237
57803,4.47,177.78646511,-45.1734495,7.03,-72.42,-8.62,11.852431007333333,1991.25,-0.4167024614353948,-1.1012836383429379
57805,6.25,177.78964274,33.37496331,15.87,-5.5,20.58,11.852642849333334,1991.25,-0.21948987393673325,-0.11344903327235147
57819,6.34,177.84183475,-12.18792174,22.25,-239.32,45.48,11.856122316666667,1991.25,-0.35318420726558847,-0.5758512774276505
57841,5.85,177.92340338,-30.83409571,31.81,-10.46,-293.31,11.861560225333333,1991.25,-0.39763300227542653,-0.8388896255512442
57851,4.89,177.96363695,-65.20589445,9.64,-34.37,-6.55,11.864242463333333,1991.25,-0.3963937006542931,-1.6243630932347437
57870,5.56,178.04330796,-56.98782681,9.57,-106.9,35.13,11.869553864,1991.25,-0.419027443307482,-1.3803678237673351
57936,4.29,178.22733867,-33.90813014,8.93,-58.02,2.4,11.881822578,1991.25,-0.40771033397309775,-0.8892660669959953
57939,6.42,178.23256802,37.73280827,109.21,4003.69,-5813.0,11.882171201333334,1991.25,-0.20832617783403087,-0.07482191664078255
57971,6.17,178.36194168,-35.06657261,13.23,-79.06,-29.89,11.890796112,1991.25,-0.4116810736460744,-0.9089393067054916
58001,2.41,178.45725536,53.69473296,38.99,107.76,11.16,11.897150357333334,1991.25,-0.15370375953247514,0.058593684635743645
58002,6.31,178.45959018,0.55210721,7.58,-41.83,2.94,11.897306012,1991.25,-0.3254694739130639,-0.42628886739717975
58041,6.05,178.54796472,-57.41019133,2.38,-9.67,-2.82,11.903197648,1991.25,-0.42582699259114043,-1.392161135173987
58057,6.46,178.60857677,-37.74907386,21.5,-331.05,57.19,11.907238451333335,1991.25,-0.4196636069447229,-0.9562082121006376
58082,5.26,178.67711574,-25.71406632,11.06,48.96,73.58,11.911807716,1991.25,-0.39705283090980115,-0.7580032156635821
58085,6.38,178.68590817,-66.37603942,23.09,14.51,-65.43,11.912393878,1991.25,-0.40100797470199717,-1.6647963473353948
58103,5.89,178.75009496,-63.27917897,1.27,-8.83,-0.51,11.916672997333334,1991.25,-0.41470455181116855,-1.5637987429845992
58110,5.58,178.76313138,8.44390534,19.45,-30.47,15.53,11.917542092,1991.25,-0.305454149243193,-0.3426663649088994
58119,6.47,178.8087573,36.75648978,5.54,-63.13,-46.03,11.92058382,1991.25,-0.21548414434252516,-0.08157777787557861
58158,5.93,178.91720463,-28.47703681,6.84,3.82,-27.16,11.927813641999998,1991.25,-0.40644959951507137,-0.799713911740189
58159,5.53,178.91886481,15.64680922,5.82,10.08,3.52,11.927924320666667,1991.25,-0.28491355391364176,-0.2712717888376132
58177,6.13,178.97802134,-39.68947554,6.73,60.62,-17.06,11.931868089333333,1991.25,-0.4279186872106568,-0.9916928077128163
58181,5.83,178.99336544,56.59856271,10.34,7.7,-1.22,11.932891029333332,1991.25,-0.1453275640396766,0.0833981016992246
58188,5.17,179.00409802,-17.15080863,11.42,-49.07,-8.23,11.933606534666666,1991.25,-0.3804717355808199,-0.6367143080571945
58242,6.26,179.18343317,-47.07243569,18.52,-126.5,23.1,11.945562211333334,1991.25,-0.4386355229090803,-1.1410097004350712
58259,6.22,179.22197144,61.5493189,5.33,-30.51,-43.4,11.948131429333333,1991.25,-0.12702474783302609,0.12394737846352405
58272,6.2,179.26575492,-33.3154488,8.63,-50.82,-5.17,11.951050328000001,1991.25,-0.4212441092990487,-0.8776096533913937
58326,5.59,179.41682551,-62.44873578,5.45,-24.01,-5.19,11.961121700666666,1991.25,-0.42692621997042,-1.5389869859881755
58369,6.42,179.53020284,32.2740587,21.09,-108.43,-62.38,11.968680189333332,1991.25,-0.2358416924102923,-0.11816195015323684
58379,5.44,179.56352995,-56.31731449,5.15,-21.56,1.77,11.970901996666667,1991.25,-0.4422305456922958,-1.363504703806176
58427,5.59,179.69861981,-64.33955671,1.15,-5.98,-1.53,11.979907987333332,1991.25,-0.42406911109655443,-1.599157226314445
58436,6.42,179.72663478,-25.90880286,3.66,-27.91,-22.46,11.981775652000001,1991.25,-0.4116700752905668,-0.7587412885844059
58445,6.18,179.76406511,0.53060794,5.46,-65.45,29.65,11.984271007333332,1991.25,-0.33971780598400275,-0.42269103036400735
58450,6.49,179.78906616,-10.47597109,3.79,-9.02,30.93,11.985937744000001,1991.25,-0.3721305170929206,-0.5495545740497951
58452,6.36,179.79460657,-45.83219996,6.69,-30.05,-8.45,11.986307104666668,1991.25,-0.44684550140130136,-1.1140302634596049
58453,6.04,179.79532236,-51.69674825,3.84,-15.46,-5.21,11.986354824,1991.25,-0.4487988825655455,-1.2466830732721603
58460,5.95,179.82307392,33.16702114,4.86,-0.15,-7.13,11.988204928,1991.25,-0.23491519329846589,-0.10957468987174492
58469,6.34,179.85677288,-62.83094991,-0.36,-5.51,0.91,11.990451525333333,1991.25,-0.43192868971793347,-1.5515034857441092
58484,4.88,179.90704708,-78.22181833,8.95,-41.24,-8.48,11.993803138666667,1991.25,-0.3061250461952396,-2.143793491967202
58510,5.36,179.98718202,3.65521716,11.8,-19.36,-8.36,11.999145468,1991.25,-0.3326058972487126,-0.3884990509982153
